game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
ASW195707280,1.0,0.0,wyatw103,??,,,,W
ASW195707280,1.0,0.0,hubbp101,??,,,,64(1)3/GDP#
ASW195707280,1.0,0.0,shadh101,??,,,,99
ASW195707280,1.0,1.0,wilsb104,??,,,,W
ASW195707280,1.0,1.0,evanj104,??,,,,SB2
ASW195707280,1.0,1.0,evanj104,??,,,,K
ASW195707280,1.0,1.0,bankj101,??,,,,K/C
ASW195707280,1.0,1.0,mckni101,??,,,,S9.2-H
ASW195707280,1.0,1.0,marsf102,??,,,,99
ASW195707280,2.0,0.0,willj119,??,,,,E8/F
ASW195707280,2.0,0.0,johna109,??,,,,99
ASW195707280,2.0,0.0,harrd102,??,,,,99
ASW195707280,2.0,0.0,ivorj101,??,,,,W.1-2
ASW195707280,2.0,0.0,aguir101,??,,,,S.2-H(UR);1-2#
ASW195707280,2.0,0.0,canac101,??,,,,99
ASW195707280,2.0,1.0,gipsr101,??,,,,S7
ASW195707280,2.0,1.0,sandj103,??,,,,T8.1-H
ASW195707280,2.0,1.0,stroa102,??,,,,99
ASW195707280,2.0,1.0,winsj102,??,,,,99
ASW195707280,2.0,1.0,wilsb104,??,,,,S.3-H
ASW195707280,2.0,1.0,evanj104,??,,,,99
ASW195707280,3.0,0.0,wyatw103,??,,,,99
ASW195707280,3.0,0.0,hubbp101,??,,,,99
ASW195707280,3.0,0.0,shadh101,??,,,,99
ASW195707280,3.0,1.0,bankj101,??,,,,HR/9
ASW195707280,3.0,1.0,mckni101,??,,,,W#
ASW195707280,3.0,1.0,marsf102,??,,,,99
ASW195707280,3.0,1.0,gipsr101,??,,,,99
ASW195707280,3.0,1.0,sandj103,??,,,,99
ASW195707280,4.0,0.0,willj119,??,,,,NP
ASW195707280,4.0,0.0,willj119,??,,,,99
ASW195707280,4.0,0.0,johna109,??,,,,W
ASW195707280,4.0,0.0,harrd102,??,,,,99
ASW195707280,4.0,0.0,ivorj101,??,,,,W.1-2
ASW195707280,4.0,0.0,aguir101,??,,,,99
ASW195707280,4.0,1.0,stroa102,??,,,,NP
ASW195707280,4.0,1.0,stroa102,??,,,,NP
ASW195707280,4.0,1.0,stroa102,??,,,,NP
ASW195707280,4.0,1.0,stroa102,??,,,,99
ASW195707280,4.0,1.0,thoms107,??,,,,99
ASW195707280,4.0,1.0,wilsb104,??,,,,99
ASW195707280,5.0,0.0,wrigd103,??,,,,NP
ASW195707280,5.0,0.0,wrigd103,??,,,,99
ASW195707280,5.0,0.0,wyatw103,??,,,,99
ASW195707280,5.0,0.0,hubbp101,??,,,,99
ASW195707280,5.0,1.0,evanj104,??,,,,W
ASW195707280,5.0,1.0,bankj101,??,,,,S.1-2
ASW195707280,5.0,1.0,mckni101,??,,,,SB3;SB2
ASW195707280,5.0,1.0,mckni101,??,,,,99
ASW195707280,5.0,1.0,marsf102,??,,,,W
ASW195707280,5.0,1.0,gipsr101,??,,,,64(1)/FO.3-H;2-3
ASW195707280,5.0,1.0,sandj103,??,,,,99
ASW195707280,6.0,0.0,shadh101,??,,,,NP
ASW195707280,6.0,0.0,shadh101,??,,,,NP
ASW195707280,6.0,0.0,shadh101,??,,,,99
ASW195707280,6.0,0.0,mitcj103,??,,,,S
ASW195707280,6.0,0.0,johna109,??,,,,S.1-2
ASW195707280,6.0,0.0,harrd102,??,,,,D.2-H;1-3
ASW195707280,6.0,0.0,ivorj101,??,,,,99
ASW195707280,6.0,0.0,castj104,??,,,,99
ASW195707280,6.0,1.0,ortif101,??,,,,NP
ASW195707280,6.0,1.0,ortif101,??,,,,NP
ASW195707280,6.0,1.0,ortif101,??,,,,99
ASW195707280,6.0,1.0,thoms107,??,,,,NP
ASW195707280,6.0,1.0,harrl102,??,,,,HP
ASW195707280,6.0,1.0,wilsb104,??,,,,SB2
ASW195707280,6.0,1.0,wilsb104,??,,,,99
ASW195707280,6.0,1.0,evanj104,??,,,,S.2-3#
ASW195707280,6.0,1.0,white109,??,,,,99
ASW195707280,7.0,0.0,wrigd103,??,,,,NP
ASW195707280,7.0,0.0,wrigd103,??,,,,W
ASW195707280,7.0,0.0,wyatw103,??,,,,99
ASW195707280,7.0,0.0,hubbp101,??,,,,S.1-2
ASW195707280,7.0,0.0,shadh101,??,,,,99(2)/FO.1-2
ASW195707280,7.0,0.0,mitcj103,??,,,,S.2-H;1-3
ASW195707280,7.0,0.0,baldr103,??,,,,S4.3-H;1-H(E4/TH)(NR)(UR);B-2
ASW195707280,7.0,0.0,johng104,??,,,,99
ASW195707280,7.0,1.0,mckni101,??,,,,NP
ASW195707280,7.0,1.0,mckni101,??,,,,NP
ASW195707280,7.0,1.0,mckni101,??,,,,S4.B-2(E4/TH)#
ASW195707280,7.0,1.0,marsf102,??,,,,FLE2#
ASW195707280,7.0,1.0,marsf102,??,,,,99
ASW195707280,7.0,1.0,robij106,??,,,,99
ASW195707280,7.0,1.0,sandj103,??,,,,99
ASW195707280,8.0,0.0,ivorj101,??,,,,NP
ASW195707280,8.0,0.0,ivorj101,??,,,,99
ASW195707280,8.0,0.0,bailo101,??,,,,99
ASW195707280,8.0,0.0,ellij106,??,,,,99
ASW195707280,8.0,1.0,ortif101,??,,,,E4
ASW195707280,8.0,1.0,wille107,??,,,,99/SH.1-2
ASW195707280,8.0,1.0,wilsb104,??,,,,D/78.2-H(UR)
ASW195707280,8.0,1.0,evanj104,??,,,,NP
ASW195707280,8.0,1.0,valej103,??,,,,W
ASW195707280,8.0,1.0,white109,??,,,,S9.2-H;1-3
ASW195707280,8.0,1.0,barni101,??,,,,S7.3-H;1-3
ASW195707280,8.0,1.0,marsf102,??,,,,K/C
ASW195707280,8.0,1.0,robij106,??,,,,6/P
ASW195707280,9.0,0.0,wyatw103,??,,,,NP
ASW195707280,9.0,0.0,wyatw103,??,,,,99
ASW195707280,9.0,0.0,hubbp101,??,,,,99
ASW195707280,9.0,0.0,shadh101,??,,,,W
ASW195707280,9.0,0.0,mitcj103,??,,,,SB2
ASW195707280,9.0,0.0,mitcj103,??,,,,99
ASW195707280,,,,,,,,"DATA:er:canac101,4"
ASW195707280,,,,,,,,"DATA:er:wrigd103,1"
ASW195707280,,,,,,,,"DATA:er:ellij106,2"
ASW195707280,,,,,,,,"DATA:er:winsj102,0"
ASW195707280,,,,,,,,"DATA:er:thoms107,1"
ASW195707280,,,,,,,,"DATA:er:wille107,2"
CLE195704160,1.0,0.0,aparl101,??,,,,W
CLE195704160,1.0,0.0,fox-n101,??,,,,K
CLE195704160,1.0,0.0,minom101,??,,,,6(B)3(1)/LDP
CLE195704160,1.0,1.0,smita102,??,,,,4/P
CLE195704160,1.0,1.0,avilb101,??,,,,7/F
CLE195704160,1.0,1.0,wertv101,??,,,,8/F
CLE195704160,2.0,0.0,lolls101,??,,,,W
CLE195704160,2.0,0.0,dobyl101,??,,,,K
CLE195704160,2.0,0.0,landj103,??,,,,W.1-2
CLE195704160,2.0,0.0,rivej101,??,,,,D9.2-H;1-3
CLE195704160,2.0,0.0,philb102,??,,,,3/FL
CLE195704160,2.0,0.0,pierb101,??,,,,K
CLE195704160,2.0,1.0,colar101,??,,,,4/P
CLE195704160,2.0,1.0,marir101,??,,,,K
CLE195704160,2.0,1.0,carrc105,??,,,,D7
CLE195704160,2.0,1.0,hegaj101,??,,,,K
CLE195704160,3.0,0.0,aparl101,??,,,,W
CLE195704160,3.0,0.0,fox-n101,??,,,,S7.1-2
CLE195704160,3.0,0.0,minom101,??,,,,SB3;SB2#
CLE195704160,3.0,0.0,minom101,??,,,,2/FL
CLE195704160,3.0,0.0,lolls101,??,,,,6/P
CLE195704160,3.0,0.0,dobyl101,??,,,,43
CLE195704160,3.0,1.0,strig102,??,,,,D8
CLE195704160,3.0,1.0,scorh101,??,,,,W
CLE195704160,3.0,1.0,smita102,??,,,,8/F
CLE195704160,3.0,1.0,avilb101,??,,,,9/F
CLE195704160,3.0,1.0,wertv101,??,,,,S9.2-H;1-3(E9)
CLE195704160,3.0,1.0,colar101,??,,,,K
CLE195704160,4.0,0.0,landj103,??,,,,K
CLE195704160,4.0,0.0,rivej101,??,,,,43
CLE195704160,4.0,0.0,philb102,??,,,,K
CLE195704160,4.0,1.0,marir101,??,,,,S8
CLE195704160,4.0,1.0,carrc105,??,,,,14/SH.1-2
CLE195704160,4.0,1.0,hegaj101,??,,,,53
CLE195704160,4.0,1.0,strig102,??,,,,S7.2-H
CLE195704160,4.0,1.0,scorh101,??,,,,K
CLE195704160,5.0,0.0,pierb101,??,,,,D7
CLE195704160,5.0,0.0,aparl101,??,,,,FC6/G.2-H(E6/TH)(NR)(UR);B-3
CLE195704160,5.0,0.0,fox-n101,??,,,,6/P
CLE195704160,5.0,0.0,minom101,??,,,,K
CLE195704160,5.0,0.0,lolls101,??,,,,W
CLE195704160,5.0,0.0,dobyl101,??,,,,CSH(2625)
CLE195704160,5.0,1.0,smita102,??,,,,9/F
CLE195704160,5.0,1.0,avilb101,??,,,,8/F
CLE195704160,5.0,1.0,wertv101,??,,,,S8
CLE195704160,5.0,1.0,colar101,??,,,,23
CLE195704160,6.0,0.0,dobyl101,??,,,,D7
CLE195704160,6.0,0.0,landj103,??,,,,K
CLE195704160,6.0,0.0,rivej101,??,,,,8/F
CLE195704160,6.0,0.0,philb102,??,,,,IW
CLE195704160,6.0,0.0,pierb101,??,,,,K
CLE195704160,6.0,1.0,marir101,??,,,,S9
CLE195704160,6.0,1.0,carrc105,??,,,,K
CLE195704160,6.0,1.0,hegaj101,??,,,,9/F
CLE195704160,6.0,1.0,strig102,??,,,,E5.1-2
CLE195704160,6.0,1.0,scorh101,??,,,,13
CLE195704160,7.0,0.0,aparl101,??,,,,13
CLE195704160,7.0,0.0,fox-n101,??,,,,S8
CLE195704160,7.0,0.0,minom101,??,,,,4/P
CLE195704160,7.0,0.0,lolls101,??,,,,8/F
CLE195704160,7.0,1.0,smita102,??,,,,E3
CLE195704160,7.0,1.0,avilb101,??,,,,14/SH.1-2
CLE195704160,7.0,1.0,wertv101,??,,,,3/G.2-3
CLE195704160,7.0,1.0,colar101,??,,,,4/P
CLE195704160,8.0,0.0,dobyl101,??,,,,NP
CLE195704160,8.0,0.0,dobyl101,??,,,,NP
CLE195704160,8.0,0.0,dobyl101,??,,,,E1
CLE195704160,8.0,0.0,landj103,??,,,,56(1)/FO
CLE195704160,8.0,0.0,rivej101,??,,,,SB2
CLE195704160,8.0,0.0,rivej101,??,,,,W
CLE195704160,8.0,0.0,philb102,??,,,,NP
CLE195704160,8.0,0.0,dropw101,??,,,,K
CLE195704160,8.0,0.0,pierb101,??,,,,63
CLE195704160,8.0,1.0,marir101,??,,,,NP
CLE195704160,8.0,1.0,marir101,??,,,,NP
CLE195704160,8.0,1.0,marir101,??,,,,NP
CLE195704160,8.0,1.0,marir101,??,,,,8/F
CLE195704160,8.0,1.0,carrc105,??,,,,K
CLE195704160,8.0,1.0,hegaj101,??,,,,4/P
CLE195704160,9.0,0.0,aparl101,??,,,,63
CLE195704160,9.0,0.0,fox-n101,??,,,,E9/F
CLE195704160,9.0,0.0,minom101,??,,,,S7.1-2
