game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
ASE194707290,1.0,0.0,wilsa101,??,,,,W
ASE194707290,1.0,0.0,soueh101,??,,,,PO1(E1).1-2
ASE194707290,1.0,0.0,soueh101,??,,,,K
ASE194707290,1.0,0.0,jeths101,??,,,,S8.2-H(UR)
ASE194707290,1.0,0.0,davip102,??,,,,SB2
ASE194707290,1.0,0.0,davip102,??,,,,99
ASE194707290,1.0,0.0,boydb102,??,,,,7
ASE194707290,1.0,1.0,kimbh102,??,,,,99
ASE194707290,1.0,1.0,buttt102,??,,,,99
ASE194707290,1.0,1.0,washj102,??,,,,S5
ASE194707290,1.0,1.0,irvim101,??,,,,S.1-3
ASE194707290,1.0,1.0,garcs101,??,,,,D7.3-H;1-H
ASE194707290,1.0,1.0,marql101,??,,,,99
ASE194707290,2.0,0.0,colaj101,??,,,,99
ASE194707290,2.0,0.0,armob101,??,,,,99
ASE194707290,2.0,0.0,bassp101,??,,,,S
ASE194707290,2.0,0.0,smitf107,??,,,,99
ASE194707290,2.0,1.0,minom101,??,,,,99
ASE194707290,2.0,1.0,loudl101,??,,,,99
ASE194707290,2.0,1.0,lewir101,??,,,,99
ASE194707290,3.0,0.0,wilsa101,??,,,,S7
ASE194707290,3.0,0.0,soueh101,??,,,,99/SH.1-2
ASE194707290,3.0,0.0,jeths101,??,,,,99/G.2-3
ASE194707290,3.0,0.0,davip102,??,,,,S8.3-H;B-H(E8)(NR)
ASE194707290,3.0,0.0,boydb102,??,,,,D7
ASE194707290,3.0,0.0,colaj101,??,,,,K
ASE194707290,3.0,1.0,kimbh102,??,,,,W
ASE194707290,3.0,1.0,buttt102,??,,,,99/SH.1-2
ASE194707290,3.0,1.0,washj102,??,,,,S.2-3#
ASE194707290,3.0,1.0,irvim101,??,,,,SB2
ASE194707290,3.0,1.0,irvim101,??,,,,99
ASE194707290,3.0,1.0,garcs101,??,,,,W
ASE194707290,3.0,1.0,marql101,??,,,,99
ASE194707290,4.0,0.0,armob101,??,,,,NP
ASE194707290,4.0,0.0,armob101,??,,,,NP
ASE194707290,4.0,0.0,aberr101,??,,,,99
ASE194707290,4.0,0.0,bassp101,??,,,,99
ASE194707290,4.0,0.0,smitf107,??,,,,NP
ASE194707290,4.0,0.0,willj112,??,,,,99
ASE194707290,4.0,1.0,minom101,??,,,,NP
ASE194707290,4.0,1.0,minom101,??,,,,NP
ASE194707290,4.0,1.0,minom101,??,,,,NP
ASE194707290,4.0,1.0,minom101,??,,,,99
ASE194707290,4.0,1.0,loudl101,??,,,,99
ASE194707290,4.0,1.0,tianl102,??,,,,W
ASE194707290,4.0,1.0,kimbh102,??,,,,W.1-2
ASE194707290,4.0,1.0,buttt102,??,,,,NP
ASE194707290,4.0,1.0,duanc101,??,,,,99/F
ASE194707290,5.0,0.0,wilsa101,??,,,,NP
ASE194707290,5.0,0.0,wilsa101,??,,,,S9
ASE194707290,5.0,0.0,soueh101,??,,,,NP
ASE194707290,5.0,0.0,kelll101,??,,,,SB2
ASE194707290,5.0,0.0,kelll101,??,,,,43.2-3
ASE194707290,5.0,0.0,jeths101,??,,,,T7.3-H
ASE194707290,5.0,0.0,davip102,??,,,,99/G.3-H
ASE194707290,5.0,0.0,boydb102,??,,,,NP
ASE194707290,5.0,0.0,neilr101,??,,,,D7
ASE194707290,5.0,0.0,colaj101,??,,,,S8.2-H
ASE194707290,5.0,0.0,aberr101,??,,,,43
ASE194707290,5.0,1.0,washj102,??,,,,NP
ASE194707290,5.0,1.0,washj102,??,,,,NP
ASE194707290,5.0,1.0,washj102,??,,,,NP
ASE194707290,5.0,1.0,washj102,??,,,,W
ASE194707290,5.0,1.0,irvim101,??,,,,99
ASE194707290,5.0,1.0,garcs101,??,,,,99
ASE194707290,5.0,1.0,marql101,??,,,,W.1-2
ASE194707290,5.0,1.0,minom101,??,,,,99
ASE194707290,6.0,0.0,bassp101,??,,,,NP
ASE194707290,6.0,0.0,bassp101,??,,,,NP
ASE194707290,6.0,0.0,trouq101,??,,,,99
ASE194707290,6.0,0.0,willj112,??,,,,99
