game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
ACY192610010,1.0,0.0,gardj102,??,,,,63
ACY192610010,1.0,0.0,thoms104,??,,,,23
ACY192610010,1.0,0.0,browj111,??,,,,8
ACY192610010,1.0,1.0,reida101,??,,,,S3
ACY192610010,1.0,1.0,cummc102,??,,,,53/SH.1-2
ACY192610010,1.0,1.0,marco101,??,,,,53
ACY192610010,1.0,1.0,whitc103,??,,,,4
ACY192610010,2.0,0.0,hinej101,??,,,,S8
ACY192610010,2.0,0.0,sweag101,??,,,,SB2
ACY192610010,2.0,0.0,sweag101,??,,,,W
ACY192610010,2.0,0.0,malad101,??,,,,E5/BG.2-3;1-2
ACY192610010,2.0,0.0,willc105,??,,,,K
ACY192610010,2.0,0.0,jacks103,??,,,,E1/TH.3-H(NR)(UR);2-3;1-2
ACY192610010,2.0,0.0,currr101,??,,,,K
ACY192610010,2.0,0.0,gardj102,??,,,,OA.3XH(21)
ACY192610010,2.0,1.0,lundd103,??,,,,13
ACY192610010,2.0,1.0,farrl101,??,,,,4/L
ACY192610010,2.0,1.0,jonew103,??,,,,43
ACY192610010,3.0,0.0,gardj102,??,,,,S1/BG
ACY192610010,3.0,0.0,thoms104,??,,,,64(1)/FO
ACY192610010,3.0,0.0,browj111,??,,,,W.1-2
ACY192610010,3.0,0.0,hinej101,??,,,,PO2(156).1-2
ACY192610010,3.0,0.0,hinej101,??,,,,K
ACY192610010,3.0,1.0,garcc102,??,,,,7
ACY192610010,3.0,1.0,hendr102,??,,,,43
ACY192610010,3.0,1.0,reida101,??,,,,9
ACY192610010,4.0,0.0,sweag101,??,,,,S7
ACY192610010,4.0,0.0,malad101,??,,,,6
ACY192610010,4.0,0.0,willc105,??,,,,K
ACY192610010,4.0,0.0,jacks103,??,,,,4
ACY192610010,4.0,1.0,cummc102,??,,,,63
ACY192610010,4.0,1.0,marco101,??,,,,K
ACY192610010,4.0,1.0,whitc103,??,,,,S7
ACY192610010,4.0,1.0,lundd103,??,,,,S9.1-H(E9/TH)(NR);B-2
ACY192610010,4.0,1.0,farrl101,??,,,,S7.2-H(UR)
ACY192610010,4.0,1.0,jonew103,??,,,,43
ACY192610010,5.0,0.0,currr101,??,,,,3/G
ACY192610010,5.0,0.0,gardj102,??,,,,K
ACY192610010,5.0,0.0,thoms104,??,,,,K
ACY192610010,5.0,1.0,garcc102,??,,,,K/C
ACY192610010,5.0,1.0,hendr102,??,,,,13
ACY192610010,5.0,1.0,reida101,??,,,,13
ACY192610010,6.0,0.0,browj111,??,,,,W
ACY192610010,6.0,0.0,hinej101,??,,,,23/SH.1-2
ACY192610010,6.0,0.0,sweag101,??,,,,S6.2-3
ACY192610010,6.0,0.0,malad101,??,,,,FC6.3XH(62);1-2
ACY192610010,6.0,0.0,willc105,??,,,,PO2(E1).2-3;1-2
ACY192610010,6.0,0.0,willc105,??,,,,W
ACY192610010,6.0,0.0,jacks103,??,,,,S9.3-H;2-H;1XH(9242)
ACY192610010,6.0,1.0,cummc102,??,,,,K
ACY192610010,6.0,1.0,marco101,??,,,,8
ACY192610010,6.0,1.0,whitc103,??,,,,53
ACY192610010,7.0,0.0,currr101,??,,,,D9
ACY192610010,7.0,0.0,gardj102,??,,,,53/SH.2-3
ACY192610010,7.0,0.0,thoms104,??,,,,5/FL
ACY192610010,7.0,0.0,browj111,??,,,,43
ACY192610010,7.0,1.0,lundd103,??,,,,S8
ACY192610010,7.0,1.0,farrl101,??,,,,CS2(26)#
ACY192610010,7.0,1.0,farrl101,??,,,,HR/9
ACY192610010,7.0,1.0,jonew103,??,,,,S6
ACY192610010,7.0,1.0,garcc102,??,,,,E6.1-2
ACY192610010,7.0,1.0,hendr102,??,,,,5(2)3/GDP
ACY192610010,8.0,0.0,hinej101,??,,,,T7
ACY192610010,8.0,0.0,sweag101,??,,,,FC6.3-3;B-1
ACY192610010,8.0,0.0,malad101,??,,,,FC5.3XH(52);1-2
ACY192610010,8.0,0.0,willc105,??,,,,23.2-3;1-2
ACY192610010,8.0,0.0,jacks103,??,,,,3/G
ACY192610010,8.0,1.0,reida101,??,,,,S6
ACY192610010,8.0,1.0,cummc102,??,,,,64(1)/FO
ACY192610010,8.0,1.0,marco101,??,,,,HP.1-2
ACY192610010,8.0,1.0,whitc103,??,,,,23/SH.2-3;1-2
ACY192610010,8.0,1.0,lundd103,??,,,,IW
ACY192610010,8.0,1.0,farrl101,??,,,,NP
ACY192610010,8.0,1.0,farrl101,??,,,,K
ACY192610010,9.0,0.0,fostw101,??,,,,K
ACY192610010,9.0,0.0,gardj102,??,,,,W
ACY192610010,9.0,0.0,thoms104,??,,,,S7.1-2
ACY192610010,9.0,0.0,browj111,??,,,,FC6/DP.1X2(64);2XH(6432)#
ACY192610010,9.0,1.0,jonew103,??,,,,E3/P
ACY192610010,9.0,1.0,garcc102,??,,,,13/SH.1-2
ACY192610010,9.0,1.0,hendr102,??,,,,K
ACY192610010,9.0,1.0,reida101,??,,,,W
ACY192610010,9.0,1.0,cummc102,??,,,,4
ACY192610010,,,,,,,,"DATA:er:currr101,2"
ACY192610010,,,,,,,,"DATA:er:fostw101,0"
ACY192610010,,,,,,,,"DATA:er:hendr102,2"
ACY192610020,1.0,0.0,gardj102,??,,,,S7
ACY192610020,1.0,0.0,thoms104,??,,,,56(1)/FO/BG
ACY192610020,1.0,0.0,browj111,??,,,,CS2(26)
ACY192610020,1.0,0.0,browj111,??,,,,K
ACY192610020,1.0,1.0,reida101,??,,,,W
ACY192610020,1.0,1.0,cummc102,??,,,,FC1/BG.1-3(E1/TH)
